CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Tenure
639,France,Female,35.0,164453.98,0.0,1,0,0,0,8
697,France,Female,25.0,87803.32,0.0,2,0,0,0,1
850,Spain,Male,44.0,183617.32,0.0,2,1,1,0,8
748,France,Female,34.0,53584.03,0.0,2,0,0,0,8
463,Spain,Female,35.0,1950.93,0.0,2,1,1,0,2
572,France,Female,30.0,175025.27,0.0,1,1,1,0,6
741,Spain,Male,50.0,13018.96,78737.61,1,1,1,0,1
646,Spain,Male,25.0,42537.59,182876.88,2,1,1,1,5
805,Germany,Male,50.0,62989.82,130023.38,1,0,0,1,9
637,France,Male,36.0,71692.8,152606.82,1,1,1,0,2
651,France,Male,28.0,823.96,0.0,2,0,0,0,7
672,France,Male,28.0,169469.3,167268.98,1,1,1,0,4
493,France,Male,54.0,150159.95,167831.88,2,0,0,1,3
524,Germany,Male,29.0,32063.3,144287.6,2,0,0,0,9
624,Germany,Female,45.0,68794.15,151855.33,1,0,0,0,5
569,Spain,Female,51.0,75084.96,0.0,3,0,0,1,3
677,France,Female,27.0,114685.92,0.0,2,1,1,0,2
464,Germany,Male,37.0,143665.44,155994.15,1,0,0,0,4
718,Germany,Male,26.0,51099.56,147527.03,1,0,0,0,7
594,France,Female,53.0,5408.74,0.0,1,0,0,1,4
574,France,Male,33.0,103006.27,100267.03,1,0,0,0,8
478,Spain,Male,48.0,44147.95,83287.05,2,1,1,1,0
615,Spain,Male,41.0,149278.96,0.0,1,1,1,0,4
651,Spain,Male,45.0,193009.21,0.0,2,0,0,0,4
465,Germany,Male,53.0,74898.8,117438.17,1,0,0,1,1
558,France,Female,56.0,116253.1,121235.05,2,1,1,0,7
540,Germany,Male,37.0,19374.08,129965.18,1,0,0,0,3
568,Germany,Male,46.0,64516.8,150836.92,1,0,0,1,8
630,France,Male,31.0,34475.14,0.0,2,1,1,0,0
523,Germany,Male,60.0,57061.71,163894.35,1,1,1,0,1
678,France,Female,48.0,32301.88,0.0,2,1,1,0,2
438,France,Male,38.0,136859.55,0.0,2,0,0,0,2
544,France,Male,44.0,69244.24,0.0,2,0,0,0,1
595,Germany,Male,34.0,156309.52,87967.42,2,1,1,0,2
678,France,Male,26.0,4989.33,0.0,2,0,0,0,3
850,France,Female,36.0,190194.95,0.0,2,1,1,0,6
589,Germany,Female,20.0,3529.72,121093.29,2,0,0,0,2
785,Spain,Female,31.0,81778.72,121691.54,2,0,0,0,2
563,Spain,Male,57.0,39297.48,0.0,2,1,1,0,6
602,France,Female,39.0,176614.86,154121.32,2,0,0,1,6
591,France,Male,29.0,108684.65,0.0,2,1,1,0,6
643,Spain,Male,43.0,145764.4,0.0,2,1,1,0,1
605,France,Female,32.0,42135.28,0.0,2,1,1,0,5
755,Germany,Male,43.0,16929.41,165048.5,3,0,0,1,6
769,Spain,Male,38.0,104393.78,0.0,2,0,0,0,6
620,France,Female,33.0,192717.57,127638.35,1,1,1,0,9
725,France,Male,31.0,59650.42,0.0,2,1,1,0,8
818,Germany,Female,72.0,63729.72,135290.42,2,1,1,0,8
624,France,Female,71.0,73679.59,170252.05,3,1,1,1,4
669,Germany,Female,35.0,174969.92,108269.2,2,0,0,0,4
712,France,Female,32.0,1703.58,0.0,2,0,0,0,1
603,Germany,Female,35.0,163181.62,145623.36,1,0,0,0,9
597,France,Female,41.0,52319.26,145809.53,2,1,1,0,4
580,Germany,Male,76.0,51672.08,130334.84,2,1,1,0,2
718,France,Female,39.0,145355.11,0.0,2,1,1,0,3
527,Spain,Male,53.0,51711.57,0.0,1,1,1,0,8
729,Spain,Female,42.0,149535.97,0.0,2,1,1,0,1
746,France,Female,24.0,94105.0,0.0,1,1,1,0,4
699,Germany,Female,54.0,155905.79,111009.32,1,1,1,1,3
759,France,Female,46.0,138380.11,0.0,1,1,1,0,2
748,France,Female,39.0,97734.3,157371.54,1,1,1,0,3
698,Spain,Female,63.0,173576.71,0.0,1,1,1,0,5
686,France,Male,37.0,27596.39,134560.62,1,0,0,0,9
679,France,Male,40.0,16897.19,0.0,1,1,1,0,1
682,Germany,Male,36.0,36895.99,72373.62,2,0,0,0,5
778,France,Female,34.0,113046.81,109564.1,1,1,1,0,7
742,France,Female,25.0,129933.5,132116.13,2,0,0,0,4
649,Germany,Male,24.0,133091.32,101195.23,1,0,0,0,7
763,France,Male,67.0,106282.74,149436.73,2,1,1,0,1
595,Germany,Male,30.0,57862.88,130682.11,2,1,1,0,9
628,Germany,Female,51.0,12628.61,115280.49,2,0,0,1,10
625,France,Female,36.0,198914.8,129944.39,2,0,0,0,8
733,France,Male,36.0,109127.54,0.0,2,1,1,0,5
665,Spain,Female,32.0,22487.45,0.0,1,1,1,0,10
805,Germany,Male,56.0,46791.09,151802.29,1,0,0,1,6
725,France,Male,38.0,158697.28,0.0,2,1,1,0,6
554,France,Female,38.0,194138.36,138731.95,1,1,1,0,3
675,Spain,Female,35.0,35177.31,155621.08,1,1,1,0,8
556,France,Female,54.0,157015.5,150005.38,1,0,0,1,4
635,Spain,Female,48.0,136551.25,0.0,2,1,1,0,2
601,France,Male,47.0,96517.97,64430.06,2,1,1,0,1
600,Germany,Male,53.0,93629.66,106261.63,1,0,0,1,7
758,Spain,Male,40.0,96097.65,0.0,2,0,0,0,3
606,Germany,Female,41.0,156476.36,132670.53,1,0,0,1,4
640,France,Female,67.0,42964.63,0.0,1,1,1,0,3
753,Germany,Female,38.0,122021.33,117314.92,1,0,0,1,1
559,Spain,Male,38.0,56311.39,145874.35,1,0,0,1,3
754,Spain,Female,50.0,150685.52,146777.44,2,1,1,0,7
621,Germany,Male,51.0,177740.58,109978.83,1,0,0,1,4
654,France,Female,37.0,71492.28,0.0,1,1,1,0,5
650,Spain,Male,24.0,104492.83,108881.73,1,0,0,0,8
831,Spain,Female,44.0,47729.33,0.0,1,1,1,0,10
519,France,Male,39.0,97593.16,112957.26,2,0,0,0,2
552,Germany,Female,42.0,186869.58,103362.14,1,1,1,1,8
577,Spain,Male,41.0,135227.23,89015.61,1,1,1,0,4
576,Spain,Male,45.0,135244.87,133618.01,1,0,0,0,5
646,France,Male,40.0,179473.26,93680.43,2,1,1,0,5
711,Germany,Female,45.0,50610.62,97486.15,2,0,0,0,1
806,Spain,Female,37.0,75232.02,137794.18,2,1,1,0,2
670,France,Female,39.0,89205.54,101928.51,1,0,0,0,8
679,Spain,Female,28.0,61761.77,0.0,2,1,1,0,9
850,Spain,Female,39.0,103921.43,0.0,2,0,0,0,6
670,Germany,Female,35.0,198802.9,79585.96,1,1,1,0,2
733,France,Female,24.0,9617.24,161884.99,1,1,1,0,3
764,France,Female,39.0,187905.12,129068.54,2,1,1,0,1
673,France,Female,42.0,121440.8,0.0,2,0,0,0,4
588,Germany,Male,49.0,36292.94,132623.76,3,0,0,1,6
564,Spain,Male,31.0,20432.09,121461.87,1,1,1,1,5
715,France,Male,32.0,187051.23,175307.32,1,0,0,0,8
621,France,Male,31.0,148689.13,136658.61,1,1,1,0,7
796,Spain,Female,23.0,125445.8,146584.19,2,0,0,0,3
672,France,Male,34.0,22736.06,0.0,1,0,0,0,6
527,Spain,Female,46.0,54947.51,131414.76,1,0,0,0,10
722,France,Female,38.0,167984.72,0.0,2,1,1,0,3
596,Germany,Male,34.0,4802.27,99441.21,2,1,1,0,4
746,France,Female,32.0,72909.75,0.0,2,1,1,0,4
523,France,Female,26.0,185488.81,0.0,2,0,0,0,4
624,France,Male,44.0,88407.51,0.0,2,0,0,0,3
553,Spain,Male,38.0,184544.59,181110.13,2,0,0,0,1
850,Spain,Male,33.0,136539.13,100476.46,2,1,1,0,3
599,Germany,Male,33.0,85045.92,51949.95,2,0,0,0,2
492,France,Male,35.0,85421.48,121063.49,1,0,0,0,8
707,Spain,Male,48.0,119903.2,88441.64,1,1,1,1,8
743,France,Female,30.0,138780.89,127023.39,1,1,1,0,1
522,France,Male,41.0,14789.9,144147.68,1,1,1,0,5
681,Spain,Female,57.0,131964.66,173306.13,1,1,1,0,2
826,France,Female,49.0,178709.98,0.0,1,0,0,1,0
630,Germany,Female,28.0,20344.84,106425.75,1,1,1,0,8
430,Germany,Female,66.0,172852.06,135392.31,2,1,1,1,6
806,France,Female,67.0,103945.58,0.0,2,1,1,0,1
703,Spain,Male,39.0,183656.12,152685.4,1,0,0,0,6
755,Germany,Female,38.0,10333.78,82083.52,1,1,1,0,1
612,Spain,Female,63.0,122109.58,131629.17,2,0,0,1,2
719,France,Female,54.0,125041.52,0.0,2,1,1,0,7
554,Germany,Female,55.0,140003.0,108477.27,1,1,1,1,0
683,France,Male,30.0,183171.47,114779.35,1,0,0,0,4
749,France,Male,41.0,61128.29,57568.94,1,1,1,0,5
724,Spain,Male,36.0,52462.25,0.0,2,0,0,0,1
770,Spain,Male,30.0,50839.85,0.0,2,1,1,0,8
680,France,Male,37.0,61240.87,0.0,2,0,0,0,4
699,France,Female,32.0,127429.56,110559.46,1,1,1,0,4
442,France,Male,34.0,68343.08,0.0,2,0,0,0,4
529,France,Male,46.0,126511.94,0.0,1,0,0,1,8
574,Spain,Male,36.0,8559.66,0.0,2,1,1,0,3
605,France,Male,33.0,147822.81,128152.82,1,0,0,0,9
515,Germany,Male,45.0,39288.11,120961.5,3,1,1,1,7
632,Germany,Male,65.0,85179.48,129472.33,1,1,1,0,6
558,France,Male,32.0,190019.61,105000.23,1,0,0,0,10
434,Germany,Male,55.0,96405.88,109339.17,2,0,0,1,8
525,France,Female,59.0,83342.73,55328.4,1,0,0,1,6
640,Germany,Male,23.0,161333.13,72012.76,1,0,0,0,3
690,France,Female,36.0,81292.33,110480.48,1,0,0,0,6
607,Spain,Male,34.0,177747.72,132439.99,1,0,0,0,9
850,France,Female,46.0,187980.21,0.0,2,1,1,0,3
780,Germany,Male,34.0,177235.21,94108.54,2,0,0,0,5
616,Germany,Female,28.0,29835.37,105173.99,1,1,1,1,10
618,Spain,Female,40.0,80204.38,0.0,2,0,0,0,8
676,France,Male,29.0,189268.81,131959.86,1,0,0,0,7
507,France,Male,33.0,85411.01,0.0,2,1,1,0,7
490,France,Male,34.0,154360.97,122952.9,2,0,0,0,5
678,France,Male,36.0,84460.18,107379.68,1,1,1,0,0
637,Germany,Male,30.0,65618.01,122641.56,2,0,0,0,6
602,France,Female,33.0,112928.74,0.0,2,1,1,0,8
744,Spain,Female,30.0,142210.94,124037.28,1,1,1,0,1
640,France,Female,50.0,82559.77,117565.03,2,0,0,0,9
684,France,Female,38.0,127388.06,133189.4,1,0,0,0,5
495,Germany,Male,39.0,10160.23,120252.02,2,1,1,0,8
559,Germany,Female,28.0,64242.31,152264.81,1,0,0,0,3
684,France,Male,38.0,198355.28,105069.98,2,1,1,0,5
613,France,Male,42.0,79323.61,115076.06,1,1,1,0,7
794,France,Male,30.0,24113.91,0.0,2,1,1,0,8
736,France,Female,42.0,41921.06,117280.23,3,0,0,1,7
692,Germany,Male,49.0,107472.99,110540.43,2,1,1,0,6
703,Spain,Male,36.0,143859.66,135095.47,1,0,0,0,7
720,Germany,Male,23.0,104120.17,187861.18,2,1,1,0,0
777,Germany,Male,44.0,79792.3,124655.59,2,1,1,0,3
653,France,Male,44.0,154639.72,0.0,2,1,1,0,8
552,France,Female,38.0,57850.1,134105.01,1,0,0,0,9
708,France,Female,34.0,62868.33,0.0,1,1,1,0,4
647,France,Female,40.0,92357.21,0.0,2,1,1,0,9
597,Germany,Male,52.0,161083.53,83693.34,2,1,1,0,8
501,France,Male,42.0,91429.74,114631.23,1,1,1,0,9
709,France,Male,44.0,117031.2,128601.98,1,0,0,0,9
621,Germany,Female,34.0,44857.4,91258.52,2,0,0,0,2
799,France,Male,70.0,36483.52,70416.75,1,1,1,0,8
675,France,Female,33.0,34045.61,0.0,2,0,0,0,6
561,France,Female,35.0,59981.62,0.0,2,0,0,0,5
707,France,Female,42.0,152944.39,0.0,2,1,1,0,10
670,France,Male,33.0,66979.06,88294.6,1,0,0,0,6
649,Spain,Female,32.0,28797.32,0.0,1,0,0,0,7
524,France,Male,28.0,51670.82,93577.3,1,1,1,0,1
689,Germany,Female,30.0,41865.72,136650.89,1,1,1,1,5
573,Spain,Female,72.0,96015.53,98765.84,1,1,1,0,8
657,France,Male,33.0,103914.4,84309.57,2,0,0,0,1
686,Spain,Male,39.0,89199.51,136258.06,1,0,0,0,10
683,France,Female,29.0,48849.89,0.0,2,1,1,0,9
753,Germany,Female,47.0,197444.69,131160.85,1,0,0,0,1
520,Spain,Female,30.0,145160.96,145222.99,2,0,0,0,4
547,Germany,Male,25.0,52309.8,98141.57,2,1,1,0,4
653,France,Male,47.0,50695.93,0.0,1,0,0,1,6
648,Spain,Female,28.0,157891.11,102282.61,1,1,1,0,9
639,France,Female,37.0,181850.74,116121.84,2,1,1,0,4
711,France,Female,25.0,51345.39,190066.54,1,0,0,1,5
484,Germany,Female,55.0,137519.92,149349.58,3,0,0,1,8
721,France,Male,36.0,49653.37,155176.83,2,1,1,0,1
548,Germany,Male,32.0,55867.38,98986.28,1,1,1,0,2
679,France,Male,41.0,172749.4,147726.98,3,0,0,1,8
553,France,Male,41.0,90607.31,0.0,2,0,0,0,1
757,France,Male,36.0,130861.95,144852.06,1,0,0,0,7
581,France,Male,54.0,5558.47,89299.81,1,0,0,1,4
718,Spain,Male,40.0,121537.91,0.0,2,0,0,0,9
625,France,Male,41.0,57128.78,97663.16,2,0,0,0,6
744,Spain,Male,39.0,19409.77,95161.75,1,0,0,0,4
799,Germany,Male,31.0,88604.89,154586.92,1,1,1,1,9
751,Spain,Female,34.0,479.54,127095.14,2,0,0,0,8
781,Germany,Male,35.0,173837.54,92526.15,2,1,1,0,7
777,Germany,Female,46.0,487.3,107362.8,1,0,0,0,0
704,Spain,Female,24.0,35600.25,0.0,1,0,0,1,2
539,France,Female,47.0,166929.43,127286.04,2,1,1,1,2
716,France,Female,29.0,98998.61,0.0,2,1,1,0,6
670,France,Male,37.0,54229.74,0.0,2,1,1,0,2
555,France,Male,40.0,105720.09,139930.18,1,1,1,0,10
679,Germany,Female,30.0,121151.46,77949.69,1,1,1,0,4
571,France,Male,38.0,154844.22,121405.04,1,1,1,0,1
512,Spain,Female,35.0,18785.48,124580.69,1,1,1,0,5
697,France,Male,35.0,64771.61,133087.76,1,0,0,0,5
424,Spain,Male,34.0,16250.61,0.0,1,1,1,0,7
684,France,Female,43.0,131093.99,0.0,2,0,0,0,7
697,Spain,Male,62.0,129188.18,0.0,1,0,0,1,7
580,Germany,Male,45.0,47428.73,103741.14,1,0,0,1,8
600,France,Female,32.0,132973.21,98877.95,1,0,0,0,7
521,France,Male,37.0,84908.2,105843.26,2,1,1,0,5
664,Spain,Male,44.0,57338.56,77526.66,3,0,0,1,7
634,France,Male,77.0,161579.85,0.0,2,1,1,0,5
445,France,Female,33.0,122625.68,0.0,2,0,0,0,7
702,Germany,Female,36.0,52909.87,105264.88,2,1,1,0,2
485,France,Male,37.0,170226.47,0.0,2,1,1,0,5
582,Germany,Female,40.0,191757.65,110150.43,1,1,1,1,3
605,Spain,Female,57.0,66652.75,0.0,3,0,0,1,2
628,France,Male,25.0,195977.75,0.0,2,1,1,0,7
604,Spain,Female,28.0,69056.26,0.0,2,1,1,0,6
724,Germany,Male,31.0,12920.43,138166.3,1,0,0,0,9
567,Germany,Male,40.0,138552.74,122265.24,1,0,0,0,7
779,Spain,Female,55.0,22832.71,133295.98,1,0,0,1,0
785,France,Male,36.0,61811.1,0.0,1,1,1,0,2
563,France,Female,32.0,191604.27,148326.09,1,0,0,1,0
821,Germany,Female,31.0,25445.0,68927.57,1,1,1,0,2
747,France,Female,47.0,129964.56,139914.6,4,1,1,1,5
600,Germany,Female,58.0,6209.51,118723.11,1,0,0,1,8
625,Spain,Male,32.0,134794.02,106957.28,1,1,1,0,7
773,France,Female,41.0,57549.65,190238.93,1,1,1,0,7
726,France,Female,53.0,28367.21,113537.73,1,1,1,0,1
641,Spain,Female,40.0,51703.09,101090.27,1,1,1,0,4
649,France,Female,46.0,66602.7,0.0,2,1,1,0,2
434,Spain,Male,33.0,2739.71,0.0,1,1,1,0,3
738,France,Female,38.0,69227.42,0.0,2,0,0,0,7
762,Spain,Female,60.0,31445.03,168920.75,1,0,0,1,10
507,Germany,Male,31.0,150037.19,111589.67,1,0,0,0,9
606,Germany,Female,27.0,111448.92,172310.33,1,1,1,0,6
655,Germany,Male,34.0,51226.32,118028.35,1,0,0,1,7
697,Germany,Male,51.0,53581.14,147910.3,1,1,1,0,1
504,Germany,Male,42.0,149697.78,131287.36,2,1,1,0,7
653,France,Female,74.0,160348.31,121276.32,1,1,1,0,0
660,Spain,Male,38.0,154641.91,109869.32,1,1,1,0,6
652,France,Female,34.0,104331.76,97435.85,2,1,1,0,6
669,France,Female,42.0,135630.32,0.0,2,0,0,0,9
594,France,Male,35.0,65361.66,133853.27,1,1,1,0,2
756,Germany,Male,32.0,56176.31,109528.16,2,1,1,0,0
642,France,Female,33.0,60059.47,84607.34,2,1,1,0,4
486,Germany,Male,37.0,51364.56,101438.0,1,0,0,0,1
804,France,Male,55.0,118752.6,0.0,2,1,1,0,7
629,France,Male,59.0,116848.79,113657.83,1,1,1,1,9
581,Spain,Female,44.0,45026.23,189318.16,2,0,0,1,7
667,France,Male,31.0,189657.26,99513.91,1,1,1,0,3
667,Spain,Male,35.0,57213.46,97585.32,2,0,0,0,4
679,France,Male,29.0,63687.06,0.0,2,1,1,0,3
680,France,Female,43.0,58761.33,0.0,2,1,1,0,4
644,Spain,Male,32.0,14187.78,136659.74,1,1,1,0,3
571,France,Female,30.0,145115.95,85755.86,1,0,0,0,4
627,Spain,Female,35.0,187718.26,0.0,1,0,0,0,7
536,France,Male,39.0,27150.35,0.0,2,0,0,0,4
599,Spain,Male,33.0,111622.76,51690.89,1,0,0,1,4
744,Spain,Male,34.0,27244.35,0.0,2,0,0,0,3
709,France,Female,34.0,57029.66,111669.68,1,0,0,0,2
653,Germany,Male,31.0,25183.01,154741.45,2,0,0,0,2
648,Germany,Male,31.0,129980.93,125681.51,1,1,1,0,7
663,Germany,Female,37.0,118716.63,155303.71,1,0,0,0,8
613,Germany,Female,43.0,20134.07,140681.68,1,1,1,0,4
620,France,Male,28.0,190208.23,71902.52,1,1,1,0,9
661,France,Male,51.0,68021.9,146606.6,1,1,1,0,6
669,Germany,Male,45.0,110881.56,123949.75,1,0,0,0,1
767,Germany,Female,33.0,132480.75,144753.21,1,1,1,0,1
491,France,Female,72.0,7032.95,91285.22,1,1,1,0,6
653,France,Male,43.0,27862.58,0.0,2,0,0,0,0
679,Germany,Male,58.0,87008.17,125850.53,2,1,1,0,8
687,France,Male,28.0,27411.19,108116.66,1,1,1,0,7
837,France,Female,38.0,46395.21,0.0,2,1,1,0,2
850,France,Male,28.0,194245.29,67639.56,2,1,1,0,8
663,Spain,Female,53.0,151317.27,150200.23,1,1,1,1,6
547,Spain,Female,22.0,118142.79,141287.15,1,0,0,0,7
627,France,Female,41.0,138700.75,0.0,3,1,1,1,6
707,France,Male,37.0,6035.51,0.0,2,1,1,0,1
629,France,Female,43.0,41263.69,0.0,2,1,1,0,0
687,France,Female,36.0,63185.05,97157.96,1,1,1,0,4
588,France,Female,36.0,92536.0,0.0,2,0,0,1,2
502,Germany,Female,33.0,158736.07,125241.17,2,1,1,0,6
793,Germany,Male,54.0,18633.4,128966.13,1,0,0,1,2
727,Germany,Male,59.0,71830.1,152581.06,1,0,0,1,5
632,Spain,Female,32.0,19525.65,0.0,2,0,0,0,1
474,Germany,Female,37.0,110953.33,142688.57,2,1,1,0,5
850,Germany,Female,31.0,4466.21,130089.56,2,1,1,0,1
584,France,Male,36.0,105818.51,0.0,1,1,1,0,9
713,France,Female,32.0,149558.83,117094.02,1,0,0,1,1
742,Spain,Male,24.0,4070.28,0.0,2,0,0,0,8
607,France,Female,39.0,132741.13,0.0,3,0,0,1,10
761,Spain,Female,34.0,61251.25,0.0,2,0,0,0,2
600,France,Male,49.0,91347.76,90218.9,1,0,0,0,7
650,Spain,Male,42.0,171045.31,194532.66,1,0,0,1,4
850,Germany,Male,56.0,155850.4,169743.83,1,0,0,1,1
501,France,Female,34.0,27380.99,0.0,1,0,0,0,5
418,France,Male,34.0,154208.96,155973.88,1,0,0,0,8
797,Spain,Male,59.0,93624.55,129321.44,1,1,1,0,4
788,Germany,Female,42.0,64746.07,138650.49,2,0,0,0,6
699,Spain,Male,43.0,82815.93,136487.86,2,0,0,0,2
616,France,Male,18.0,27308.58,0.0,2,1,1,0,6
651,France,Female,41.0,104876.8,38617.2,1,1,1,0,4
654,France,Female,28.0,151316.37,0.0,2,0,0,0,7
676,France,Female,34.0,91817.38,82909.14,1,0,0,1,8
708,Germany,Female,54.0,125311.17,145151.4,1,1,1,1,8
499,Spain,Female,42.0,14868.94,147187.84,1,1,1,1,0
689,France,Male,39.0,196112.45,0.0,2,0,0,0,4
850,Spain,Male,54.0,24093.4,108185.81,2,0,0,1,7
502,France,Male,30.0,66263.87,0.0,2,1,1,0,4
643,France,Male,34.0,100304.13,0.0,2,1,1,0,7
762,France,Male,28.0,167909.52,0.0,2,0,0,0,2
719,France,Male,49.0,16246.59,105918.1,1,1,1,0,5
789,France,Male,27.0,103603.65,0.0,2,0,0,0,6
553,Spain,Male,42.0,7680.23,0.0,2,0,0,0,7
448,Spain,Male,25.0,95215.73,0.0,2,0,0,0,2
632,Germany,Male,42.0,148172.94,59972.26,2,1,1,0,6
669,Spain,Male,25.0,124382.9,157228.61,2,0,0,0,7
654,Spain,Male,34.0,159311.46,0.0,2,0,0,0,5
726,France,Female,38.0,6787.48,0.0,2,0,0,0,4
596,France,Male,21.0,197297.77,210433.08,2,1,1,1,4
733,Germany,Female,30.0,21556.95,102452.71,1,0,0,0,1
529,Spain,Female,35.0,56518.0,0.0,2,0,0,0,5
493,France,Female,37.0,158840.99,142987.46,2,0,0,0,8
615,Spain,Female,29.0,126396.01,143330.56,2,1,1,0,7
600,France,Female,49.0,148087.88,0.0,1,1,1,1,6
666,France,Male,36.0,33701.5,120165.4,2,0,0,0,4
644,Spain,Male,54.0,84622.37,0.0,1,1,1,0,6
692,France,Female,36.0,185580.89,0.0,1,0,0,1,4
707,France,Male,73.0,62768.8,66573.17,1,1,1,0,6
603,France,Male,40.0,38829.11,102833.46,2,1,1,0,4
671,France,Female,34.0,110748.88,164757.56,1,0,0,0,5
568,Spain,Female,36.0,54083.8,153610.61,1,1,1,1,10
598,Spain,Female,35.0,88658.73,0.0,3,1,1,0,8
606,Spain,Male,42.0,177938.52,0.0,2,0,0,0,10
850,Germany,Female,36.0,174235.06,169025.83,1,0,0,0,3
644,Spain,Female,26.0,82696.84,153455.72,2,1,1,0,4
655,France,Male,37.0,142415.97,0.0,2,1,1,0,4
850,France,Male,30.0,62811.03,153972.89,2,0,0,0,10
683,Spain,Male,34.0,25339.29,114609.55,2,1,1,0,9
663,Germany,Male,37.0,176487.05,143625.83,2,1,1,0,7
682,Germany,Female,38.0,49833.5,116520.28,1,1,1,1,1
639,France,Male,77.0,55829.25,80926.02,2,1,1,0,6
704,France,Male,23.0,155823.2,166594.78,1,1,1,0,6
691,France,Female,40.0,60622.61,115465.98,1,1,1,0,0
599,France,Male,34.0,174196.68,0.0,2,1,1,0,8
573,France,Female,36.0,56905.38,0.0,1,1,1,0,1
589,Germany,Female,41.0,101178.85,92618.62,1,1,1,0,7
620,Germany,Female,25.0,73857.94,141825.88,1,1,1,1,8
647,Spain,Male,28.0,102325.19,149594.02,2,0,0,0,6
737,Spain,Female,39.0,55356.39,130051.66,2,0,0,1,7
634,France,Female,41.0,131284.93,0.0,2,1,1,0,7
660,France,Male,38.0,88080.43,0.0,2,0,0,0,4
666,Germany,Female,37.0,93266.01,158468.76,1,1,1,0,2
696,France,Male,44.0,75562.47,161889.79,1,0,0,0,8
836,France,Female,29.0,153747.73,133681.78,1,1,1,0,9
667,Spain,Female,34.0,163830.64,0.0,2,0,0,0,5
596,Spain,Male,20.0,103456.47,187294.46,1,0,0,0,3
430,France,Male,31.0,95655.16,0.0,1,0,0,0,5
596,Spain,Male,67.0,138350.74,0.0,2,1,1,0,6
599,France,Male,28.0,31190.42,119706.22,1,0,0,0,7
519,France,Female,22.0,167553.06,0.0,1,1,1,0,8
721,Germany,Female,45.0,59604.45,138523.2,1,0,0,1,7
603,Spain,Female,56.0,162223.67,90778.76,2,0,0,1,5
572,Germany,Male,47.0,196549.85,99353.42,1,0,0,1,4
453,Germany,Female,40.0,120373.84,111524.49,1,1,1,1,1
668,France,Female,37.0,92149.64,128645.67,1,0,0,0,7
762,Germany,Male,35.0,178361.48,117458.51,1,1,1,1,1
633,France,Female,39.0,170998.83,129189.15,2,0,0,0,9
647,Spain,Male,33.0,77216.48,121260.19,2,0,0,0,7
796,Spain,Male,56.0,121164.6,94231.13,1,0,0,1,6
733,France,Male,39.0,141841.31,0.0,2,1,1,0,1
556,France,Male,34.0,104000.06,163757.06,1,1,1,0,8
489,Spain,Male,58.0,191419.32,0.0,2,1,1,0,4
639,France,Male,22.0,28188.96,0.0,2,0,0,0,4
715,France,Male,35.0,60407.93,141005.47,1,1,1,0,2
807,Germany,Female,42.0,130489.37,105356.09,2,1,1,0,9
714,Spain,Male,34.0,193040.32,0.0,2,0,0,0,5
626,Germany,Female,23.0,109742.8,85897.95,1,0,0,0,6
697,France,Male,36.0,74760.32,0.0,2,1,1,0,7
850,Germany,Female,31.0,61936.1,164672.66,1,1,1,0,4
737,Germany,Female,45.0,78650.95,99169.67,2,1,1,0,2
812,France,Male,29.0,168023.6,0.0,2,0,0,0,6
583,France,Male,36.0,5571.59,0.0,2,1,1,0,8
730,Germany,Female,37.0,118591.67,124053.03,1,0,0,0,5
677,France,Male,36.0,7824.31,0.0,2,0,0,0,4
748,Germany,Female,40.0,38153.19,103499.09,2,0,0,0,3
753,Germany,Female,38.0,180829.99,151766.71,1,1,1,0,9
634,Spain,Female,36.0,143960.72,0.0,1,1,1,0,1
622,France,Male,29.0,8788.35,101486.96,1,1,1,0,7
699,Germany,Male,36.0,103557.85,123601.56,2,0,0,0,2
570,Germany,Male,38.0,147168.28,127201.58,1,0,0,1,1
552,Germany,Male,33.0,58844.84,144962.74,1,0,0,1,3
619,France,Female,48.0,18094.96,0.0,1,0,0,1,4
714,Spain,Male,33.0,162515.17,122017.19,1,0,0,0,8
503,Spain,Male,32.0,157921.25,100262.88,2,1,1,0,9
685,Spain,Female,43.0,68701.73,117302.62,1,0,0,0,6
606,France,Female,35.0,186778.89,135984.15,2,0,0,0,0
678,France,Male,38.0,66561.6,0.0,2,0,0,0,3
724,Germany,Male,31.0,64831.36,160997.54,2,1,1,0,2
779,Germany,Female,37.0,6589.16,128389.63,1,1,1,1,2
638,Spain,Male,35.0,165370.66,0.0,2,0,0,0,1
610,Spain,Female,50.0,184758.17,130554.51,3,0,0,1,5
646,Germany,Female,57.0,13911.27,90212.0,1,0,0,1,6
628,France,Female,29.0,34857.46,71996.29,1,1,1,0,9
528,France,Female,32.0,156192.43,85615.66,2,0,0,0,4
432,France,Female,27.0,53874.67,62339.81,2,0,0,0,6
622,Spain,Female,47.0,100183.05,142319.03,1,0,0,0,6
721,France,Male,54.0,4493.12,0.0,2,1,1,0,5
614,Spain,Male,36.0,130610.78,0.0,2,0,0,0,5
634,France,Female,24.0,63340.65,87413.19,1,0,0,0,2
742,France,Female,29.0,180066.59,0.0,2,1,1,0,4
516,France,Female,45.0,95273.73,0.0,1,0,0,1,4
718,France,Male,35.0,53511.74,97560.16,1,1,1,0,3
636,Germany,Male,30.0,109685.61,141787.31,2,1,1,0,8
691,Spain,Male,36.0,75664.56,129934.64,1,0,0,1,7
